timestamp,machine_id,machine_type,machine_age_years,operating_hours,load_pct,temperature_c,vibration_mm_s,pressure_bar,rpm,failure_flag,failure_type,downtime_hours,downtime_reason,production_units,defect_units,good_units,energy_kwh,maintenance_hours,maintenance_cost_inr,setup_hours,revenue_inr,downtime_loss_inr,scrap_cost_inr,total_loss_inr,availability_pct,performance_pct,quality_pct,oee_pct
2025-01-05 20:00:00,M-011,Injection Molding,7,15.53,92.79,94.62,3.212,100.38,1582,1,Mechanical,3.22,Mechanical Failure,729,27,702,310.19,2.89,5982.76,0.0,66672.62,18382.11,1410.75,25775.62,79.24,78.19,96.3,59.66
2025-01-05 21:00:00,M-016,Press,15,20.72,75.99,90.91,2.793,127.59,825,1,Tool Wear,1.81,Tool Wear Failure,1020,38,982,358.07,9.01,14518.18,0.0,122708.87,15859.07,2612.5,32989.75,91.25,70.29,96.27,61.75
2025-01-05 21:00:00,M-009,CNC Mill,15,22.05,78.82,95.1,3.801,99.64,1470,0,No Failure,0.49,No Downtime,881,47,834,415.68,0.0,0.0,0.0,154238.28,4721.38,4782.25,9503.63,97.77,76.83,94.66,71.11
2025-01-05 22:00:00,M-003,CNC Mill,15,24.0,65.49,83.91,3.077,132.51,1706,0,No Failure,0.26,No Downtime,1214,35,1179,394.88,0.0,0.0,0.0,218173.5,2470.57,3561.25,6031.82,98.93,97.3,97.12,93.49
2025-01-06 00:00:00,M-005,Grinding,11,23.77,100.0,101.85,3.095,116.46,2068,0,No Failure,0.08,No Downtime,1119,43,1076,501.69,0.0,0.0,0.0,226029.02,728.65,4966.5,5695.15,99.68,104.66,96.16,100.0
2025-01-06 00:00:00,M-020,Grinding,11,12.21,74.89,98.67,2.037,120.04,2215,0,No Failure,0.37,No Downtime,439,16,423,221.4,0.0,0.0,2.13,88923.01,3452.52,1848.0,5300.52,97.01,79.96,96.36,74.75
2025-01-06 02:00:00,M-014,Press,3,15.37,69.34,91.9,2.164,131.17,1827,1,Hydraulic,9.29,Hydraulic Failure,392,16,376,261.1,8.75,10776.27,0.0,47012.92,81311.47,1100.0,93187.74,39.53,36.45,95.92,13.82
2025-01-06 04:00:00,M-028,Press,7,16.91,83.99,95.83,2.441,123.25,1676,0,No Failure,0.23,No Downtime,1138,25,1113,311.11,0.0,0.0,0.0,139120.88,2012.26,1718.75,3731.01,98.64,96.14,97.8,92.75
2025-01-06 05:00:00,M-026,Injection Molding,12,16.66,93.5,93.25,2.921,128.78,1641,0,No Failure,0.59,No Downtime,862,30,832,332.5,0.0,0.0,0.0,79038.43,3371.47,1567.5,4938.97,96.45,86.24,96.52,80.29
2025-01-06 05:00:00,M-015,Injection Molding,6,17.28,65.31,89.53,2.42,,1907,0,No Failure,0.01,No Downtime,958,12,946,281.93,0.0,0.0,0.0,89827.37,35.94,627.0,662.94,99.96,92.37,98.75,91.18
2025-01-06 06:00:00,M-006,CNC Mill,4,24.0,90.61,96.9,2.411,107.41,1563,0,No Failure,0.45,No Downtime,1139,41,1098,477.28,3.41,3379.06,0.0,203093.53,4354.84,4171.75,11905.65,98.11,91.25,96.4,86.31
2025-01-06 06:00:00,M-027,CNC Lathe,11,12.67,73.25,95.59,3.131,116.32,2058,0,No Failure,0.36,No Downtime,572,20,552,220.36,0.0,0.0,2.03,102097.62,3425.57,2035.0,5460.57,97.19,86.79,96.5,81.4
2025-01-06 08:00:00,M-026,Injection Molding,12,14.15,98.03,101.29,2.979,127.62,2149,0,No Failure,0.62,No Downtime,781,41,740,298.1,0.0,0.0,0.0,70260.79,3540.19,2142.25,5682.44,95.61,91.97,94.75,83.31
2025-01-06 09:00:00,M-004,CNC Lathe,2,23.58,65.43,82.14,1.72,113.6,2166,0,No Failure,2.24,Quality Issue,1165,29,1136,391.97,0.0,0.0,0.0,210102.2,21587.56,2950.75,24538.31,90.48,95.01,97.51,83.82
2025-01-06 10:00:00,M-008,CNC Lathe,10,14.54,87.3,86.77,3.099,137.8,1362,0,No Failure,1.18,Material Shortage,623,20,603,287.52,0.0,0.0,0.0,111529.81,11367.56,2035.0,13402.56,91.87,82.4,96.79,73.27
2025-01-06 12:00:00,M-019,Grinding,8,18.57,76.6,99.38,,123.31,1903,1,Electrical,3.43,Electrical Failure,604,20,584,331.09,11.29,14877.73,0.0,122582.22,32410.26,2310.0,49597.99,81.54,72.23,96.69,56.94
2025-01-06 13:00:00,M-027,Press,11,21.14,61.73,87.16,2.761,110.61,1736,0,No Failure,0.13,No Downtime,1276,51,1225,349.58,2.87,3544.24,0.0,153102.43,1135.09,3506.25,8185.59,99.39,86.22,96.0,82.27
2025-01-06 16:00:00,M-005,Grinding,11,18.95,57.68,93.77,2.448,111.79,1271,0,No Failure,0.03,No Downtime,625,26,599,301.48,0.0,0.0,2.0,125889.75,287.06,3003.0,3290.06,99.84,73.36,95.84,70.2
2025-01-06 17:00:00,M-013,Press,15,17.77,69.1,107.07,2.308,108.76,1779,1,Overheating,0.58,No Downtime,1042,35,1007,313.02,2.49,6153.55,0.0,125923.81,5110.98,2406.25,13670.79,96.71,83.81,96.64,78.34
2025-01-06 18:00:00,M-016,Grinding,15,20.75,93.4,103.0,3.338,124.71,1683,0,No Failure,0.73,No Downtime,873,37,836,424.4,0.0,0.0,0.0,175616.4,6855.02,4273.5,11128.52,96.5,93.5,95.76,86.41
2025-01-06 18:00:00,M-001,CNC Mill,10,13.43,49.8,91.0,1.879,107.77,1660,1,Mechanical,10.49,Mechanical Failure,135,3,132,195.98,5.79,12845.79,0.0,24379.96,100880.54,305.25,114031.58,21.9,19.3,97.77,4.13
2025-01-06 19:00:00,M-013,Injection Molding,15,15.01,84.18,89.9,3.116,120.02,2281,0,No Failure,0.43,No Downtime,809,33,776,274.7,0.0,0.0,0.0,73688.64,2476.34,1724.25,4200.59,97.11,89.77,95.92,83.61
2025-01-06 20:00:00,M-022,CNC Mill,13,19.14,81.96,89.07,2.716,135.67,1341,0,No Failure,1.21,Planned Maintenance,742,17,725,346.06,0.0,0.0,0.0,134206.23,11622.82,1729.75,13352.57,93.69,74.59,97.71,68.28
2025-01-06 20:00:00,M-011,CNC Lathe,7,8.72,51.95,89.62,2.013,118.26,1778,0,No Failure,0.09,No Downtime,391,5,386,138.9,0.0,0.0,2.09,71469.68,845.94,508.75,1354.69,98.99,86.28,98.72,84.32
2025-01-06 21:00:00,M-021,CNC Mill,8,22.67,64.84,82.37,2.382,114.11,1854,1,Mechanical,4.83,Mechanical Failure,919,22,897,364.8,9.97,13804.14,0.0,166016.66,46433.99,2238.5,62476.63,78.7,78.0,97.61,59.92
2025-01-06 22:00:00,M-008,Injection Molding,10,18.21,65.82,79.43,2.742,112.22,1006,0,No Failure,1.05,Planned Maintenance,834,30,804,298.69,0.0,0.0,0.0,76362.49,5967.3,1567.5,7534.8,94.25,76.3,96.4,69.33
2025-01-06 22:00:00,M-025,CNC Lathe,7,17.61,76.24,77.41,2.329,132.29,1816,0,No Failure,0.11,No Downtime,851,48,803,324.78,0.0,0.0,0.76,148574.0,1051.34,4884.0,5935.34,99.38,92.93,94.36,87.15
2025-01-06 23:00:00,M-008,Press,10,10.48,97.53,93.16,2.079,124.33,1866,0,No Failure,0.53,No Downtime,588,20,568,221.31,0.0,0.0,0.0,70972.83,4679.7,1375.0,6054.7,94.9,80.14,96.6,73.46
2025-01-06 23:00:00,M-024,CNC Lathe,13,11.85,93.55,94.61,2.799,128.13,2049,0,No Failure,0.17,No Downtime,541,18,523,240.86,0.0,0.0,0.0,96794.93,1672.26,1831.5,3503.76,98.53,87.8,96.67,83.64
2025-01-07 00:00:00,M-028,CNC Lathe,7,15.41,70.46,92.09,2.465,108.61,964,1,Overheating,9.95,Overheating Failure,262,12,250,273.56,8.86,12788.13,0.0,46296.87,95677.45,1221.0,109686.58,35.44,32.74,95.42,11.07
2025-01-07 01:00:00,M-014,Press,3,20.23,61.89,75.08,2.478,98.33,1783,0,No Failure,0.1,No Downtime,1361,25,1336,325.95,0.0,0.0,2.11,166989.63,854.13,1718.75,2572.88,99.52,96.1,98.16,93.88
2025-01-07 01:00:00,M-013,Grinding,15,8.69,57.68,97.95,2.693,129.05,1651,0,No Failure,0.99,Material Shortage,324,15,309,137.79,0.0,0.0,0.0,64987.86,9393.1,1732.5,11125.6,88.57,82.94,95.38,70.06
2025-01-07 01:00:00,M-003,CNC Mill,15,20.15,74.2,86.05,3.234,128.92,1904,0,No Failure,0.47,No Downtime,1075,19,1056,346.73,0.0,0.0,0.0,195345.19,4485.62,1933.25,6418.87,97.69,102.57,98.23,98.43
2025-01-07 01:00:00,M-004,Press,2,15.56,60.42,72.78,2.043,101.37,1901,1,Electrical,10.05,Electrical Failure,405,17,388,252.65,8.81,14068.37,0.0,48483.22,87950.6,1168.75,103187.72,35.4,37.17,95.8,12.61
2025-01-07 02:00:00,M-027,Grinding,11,16.11,76.99,91.57,2.812,126.6,1876,1,Hydraulic,1.5,Hydraulic Failure,607,20,587,296.79,3.49,6817.21,0.0,123221.65,14199.27,2310.0,23326.48,90.67,83.72,96.7,73.41
2025-01-07 03:00:00,M-020,Injection Molding,11,18.01,77.52,91.17,2.661,133.06,1837,0,No Failure,0.11,No Downtime,970,33,937,318.18,0.0,0.0,0.0,88978.77,617.66,1724.25,2341.91,99.4,89.71,96.6,86.13
2025-01-07 04:00:00,M-015,Injection Molding,6,18.08,68.34,88.31,2.697,110.59,1778,0,No Failure,0.55,No Downtime,847,35,812,305.25,0.0,0.0,0.0,77121.27,3112.05,1828.75,4940.8,96.98,78.07,95.87,72.59
2025-01-07 04:00:00,M-015,CNC Lathe,6,14.15,68.63,77.85,2.912,114.75,1836,0,No Failure,0.32,No Downtime,755,17,738,220.13,0.0,0.0,0.0,136531.16,3100.83,1729.75,4830.58,97.72,102.61,97.75,98.01
2025-01-07 04:00:00,M-030,Press,10,19.5,67.29,89.92,2.174,138.06,1244,0,No Failure,0.15,No Downtime,1405,68,1337,329.0,0.0,0.0,0.0,167106.74,1285.0,4675.0,5960.0,99.25,102.92,95.16,97.2
2025-01-07 07:00:00,M-027,CNC Mill,11,7.72,70.33,79.2,2.695,130.7,2716,1,Mechanical,8.73,Mechanical Failure,0,0,0,127.56,4.91,8377.42,1.1,0.0,84028.34,0.0,92405.76,0.0,0.0,0.0,0.0
2025-01-07 07:00:00,M-021,Press,8,15.2,96.1,79.37,2.513,110.62,1995,0,No Failure,0.03,No Downtime,1038,30,1008,310.82,0.0,0.0,0.0,125984.69,293.85,2062.5,2356.35,99.78,97.56,97.11,94.53
2025-01-07 08:00:00,M-013,Injection Molding,15,17.61,86.75,107.05,3.697,110.31,2299,1,Overheating,4.84,Overheating Failure,797,28,769,352.61,11.72,18800.2,0.0,73016.97,27574.88,1463.0,47838.08,72.54,75.37,96.49,52.75
2025-01-07 09:00:00,M-009,Press,15,15.62,86.94,102.41,3.175,115.27,1801,1,Mechanical,8.75,Mechanical Failure,505,18,487,307.57,9.14,15721.07,0.0,60898.23,76535.61,1237.5,93494.17,44.0,46.2,96.44,19.61
2025-01-07 09:00:00,M-028,CNC Lathe,7,9.69,89.67,90.3,2.757,121.6,1963,0,No Failure,0.71,No Downtime,415,15,400,187.22,0.0,0.0,1.06,73922.95,6814.09,1526.25,8340.34,92.69,82.26,96.38,73.49
2025-01-07 09:00:00,M-025,Grinding,7,20.03,88.43,77.92,2.343,124.62,1316,0,No Failure,0.3,No Downtime,754,28,726,398.68,0.0,0.0,2.35,152390.86,2846.91,3234.0,6080.91,98.5,83.61,96.28,79.29
2025-01-07 10:00:00,M-010,Press,2,12.01,92.95,84.3,2.494,103.93,2300,0,No Failure,0.1,No Downtime,842,19,823,248.75,0.0,0.0,0.0,102882.75,895.63,1306.25,2201.88,99.15,100.19,97.74,97.1
2025-01-07 10:00:00,M-029,Grinding,8,16.73,84.24,92.62,2.69,110.34,2203,0,No Failure,0.05,No Downtime,754,20,734,316.34,0.0,0.0,0.56,154038.65,517.2,2310.0,2827.2,99.67,100.09,97.35,97.11
2025-01-07 10:00:00,M-012,Press,12,17.61,80.87,89.63,2.48,94.69,1515,1,Hydraulic,2.55,Hydraulic Failure,1003,27,976,325.94,4.04,11097.31,0.0,122020.49,22339.42,1856.25,35292.99,85.5,81.37,97.31,67.7
2025-01-07 11:00:00,M-014,CNC Lathe,3,17.08,65.23,91.12,2.177,123.93,1618,0,No Failure,0.51,No Downtime,788,19,769,271.91,0.0,0.0,0.0,142255.61,4870.74,1933.25,6803.99,97.04,88.72,97.59,84.01
2025-01-07 12:00:00,M-001,Press,10,21.68,65.46,91.18,2.178,115.46,1746,1,Mechanical,9.13,Mechanical Failure,818,40,778,373.58,3.29,5472.9,0.0,97229.92,79863.11,2750.0,88086.01,57.89,53.9,95.11,29.68
2025-01-07 14:00:00,M-014,Press,3,16.79,85.85,80.75,2.647,115.24,1920,1,Overheating,11.19,Overheating Failure,412,9,403,330.71,3.58,5797.58,0.0,50330.71,97880.37,618.75,104296.7,33.36,35.03,97.81,11.43
2025-01-07 15:00:00,M-014,CNC Lathe,3,18.71,71.95,73.65,1.9,110.65,1734,0,No Failure,1.18,Planned Maintenance,913,13,900,320.52,0.0,0.0,0.0,166553.82,11369.27,1322.75,12692.02,93.68,93.87,98.58,86.69
2025-01-07 16:00:00,M-008,Press,10,16.78,57.96,91.0,2.398,111.78,2007,1,Mechanical,9.46,Mechanical Failure,402,15,387,,9.85,15049.64,0.0,48345.07,82781.86,1031.25,98862.75,43.61,34.21,96.27,14.36
2025-01-07 17:00:00,M-016,Press,15,19.45,50.2,93.09,2.386,117.43,1873,0,No Failure,0.25,No Downtime,1295,38,1257,294.28,0.0,0.0,0.0,157165.97,2181.24,2612.5,4793.74,98.72,95.13,97.07,91.16
2025-01-07 17:00:00,M-014,Press,3,22.57,100.0,93.94,2.855,105.72,1882,1,Electrical,4.92,Electrical Failure,1098,64,1034,465.77,4.37,6036.35,0.0,129205.93,43024.96,4400.0,53461.3,78.22,69.46,94.17,51.16
2025-01-07 18:00:00,M-001,CNC Mill,10,17.55,63.2,97.02,2.496,105.65,1809,0,No Failure,0.12,No Downtime,875,22,853,284.23,0.0,0.0,0.0,157883.09,1170.37,2238.5,3408.87,99.31,95.93,97.49,92.87
2025-01-07 18:00:00,M-016,Press,15,20.13,69.89,95.12,2.841,103.27,2214,1,Tool Wear,10.04,Tool Wear Failure,679,26,653,352.56,4.01,9402.57,0.0,81566.05,87851.7,1787.5,99041.76,50.12,48.16,96.17,23.21
2025-01-07 19:00:00,M-018,CNC Lathe,15,22.82,96.69,98.84,3.032,88.65,2054,1,Tool Wear,1.11,Tool Wear Failure,924,39,885,481.44,5.27,9100.14,0.0,163803.12,10634.47,3968.25,23702.86,95.16,77.9,95.78,71.0
2025-01-07 20:00:00,M-007,CNC Mill,8,22.43,59.08,88.98,2.457,135.23,1689,0,No Failure,1.05,Quality Issue,934,38,896,362.74,0.0,0.0,0.0,165811.35,10067.95,3866.5,13934.45,95.33,80.11,95.93,73.26
2025-01-07 21:00:00,M-015,CNC Lathe,6,15.46,82.44,95.35,2.684,125.52,2075,0,No Failure,0.03,No Downtime,737,30,707,292.55,0.0,0.0,0.0,130864.5,279.22,3052.5,3331.72,99.81,91.73,95.93,87.83
2025-01-07 21:00:00,M-024,CNC Lathe,13,21.15,100.0,101.52,3.473,110.26,1539,0,No Failure,0.46,No Downtime,1130,38,1092,443.11,0.0,0.0,0.0,201940.78,4402.13,3866.5,8268.63,97.84,102.73,96.64,97.12
2025-01-07 22:00:00,M-017,CNC Mill,8,18.0,100.0,93.59,2.991,122.86,1638,1,Mechanical,7.65,Mechanical Failure,449,7,442,376.2,10.03,14510.26,0.0,81762.22,73578.44,712.25,88800.95,57.5,47.98,98.44,27.16
2025-01-08 03:00:00,M-019,CNC Mill,8,21.47,69.74,92.55,2.392,101.48,2064,0,No Failure,0.38,No Downtime,1085,31,1054,367.34,3.74,4225.7,0.0,194974.41,3622.42,3154.25,11002.38,98.25,97.18,97.14,92.75
2025-01-08 04:00:00,M-023,CNC Mill,5,19.27,74.33,85.93,2.033,122.16,1971,0,No Failure,0.25,No Downtime,1015,28,987,338.09,0.0,0.0,0.0,182561.08,2375.84,2849.0,5224.84,98.72,101.25,97.24,97.2
2025-01-08 06:00:00,M-013,Grinding,15,18.1,73.95,90.34,2.65,144.91,1877,0,No Failure,0.25,No Downtime,611,18,593,320.38,0.0,0.0,0.0,124508.02,2388.67,2079.0,4467.67,98.6,74.99,97.05,71.77
2025-01-08 07:00:00,M-009,Press,15,18.74,79.25,95.16,2.811,128.33,1941,1,Tool Wear,4.65,Tool Wear Failure,952,26,926,361.18,2.11,7386.18,0.0,115786.21,40650.21,1787.5,49823.9,75.2,72.61,97.27,53.11
2025-01-08 10:00:00,M-024,Press,13,18.02,96.68,94.75,3.527,95.73,2292,1,Mechanical,3.11,Mechanical Failure,1096,51,1045,362.06,8.07,15590.35,0.0,130656.89,27176.76,3506.25,46273.36,82.76,86.9,95.35,68.58
2025-01-08 10:00:00,M-024,Grinding,13,18.18,58.91,87.85,2.075,95.42,1783,1,Tool Wear,11.17,Tool Wear Failure,322,12,310,288.98,6.79,11304.96,1.62,65149.95,105592.02,1386.0,118282.98,38.53,39.39,96.28,14.61
2025-01-08 11:00:00,M-015,Grinding,6,16.36,84.07,83.22,2.144,99.77,1800,1,Tool Wear,11.27,Tool Wear Failure,241,11,230,304.8,6.1,9090.36,0.0,48280.15,106465.05,1270.5,116825.91,31.16,32.71,95.43,9.73
2025-01-08 14:00:00,M-025,Grinding,7,15.99,72.76,92.6,2.435,110.89,2212,0,No Failure,0.93,Quality Issue,708,31,677,293.13,0.0,0.0,0.0,142174.02,8777.08,3580.5,12357.58,94.19,98.38,95.62,88.61
2025-01-08 14:00:00,M-026,CNC Lathe,12,24.0,97.16,97.26,2.881,118.78,1483,1,Mechanical,7.91,Mechanical Failure,660,26,634,484.03,4.09,6729.63,0.0,117257.46,76085.85,2645.5,85460.97,67.05,52.87,96.06,34.05
2025-01-08 15:00:00,M-003,Injection Molding,15,18.91,97.92,102.8,3.179,136.63,1661,1,Mechanical,11.29,Mechanical Failure,426,19,407,382.31,2.76,7315.63,0.0,38659.59,64344.01,992.75,72652.39,40.3,37.54,95.54,14.46
2025-01-08 18:00:00,M-024,Injection Molding,13,14.71,72.8,94.31,2.607,99.63,2003,0,No Failure,0.73,No Downtime,790,18,772,263.93,0.0,0.0,0.0,73301.56,4133.27,940.5,5073.77,95.07,89.48,97.72,83.13
2025-01-08 19:00:00,M-001,Grinding,10,15.89,75.45,84.19,2.437,116.58,1611,1,Hydraulic,17.02,Hydraulic Failure,0,0,0,287.73,5.33,8721.4,0.0,0.0,160818.3,0.0,169539.7,0.0,0.0,0.0,0.0
2025-01-08 19:00:00,M-016,Press,15,21.23,92.0,105.18,2.939,87.14,1815,0,No Failure,0.71,No Downtime,1251,36,1215,419.73,0.0,0.0,0.0,151860.14,6197.73,2475.0,8672.73,96.66,84.19,97.12,79.04
2025-01-08 21:00:00,M-008,CNC Lathe,10,14.06,90.77,91.62,2.608,106.26,1447,0,No Failure,0.23,No Downtime,651,26,625,266.28,0.0,0.0,0.0,115661.74,2182.05,2645.5,4827.55,98.39,89.1,96.01,84.16
2025-01-08 22:00:00,M-029,Grinding,8,11.07,41.39,78.34,1.816,95.12,1878,0,No Failure,1.5,Material Shortage,435,19,416,165.04,0.0,0.0,0.0,87406.02,14197.09,2194.5,16391.59,86.43,87.35,95.63,72.2
2025-01-08 22:00:00,M-023,Press,5,11.37,86.95,89.42,2.103,92.36,1323,1,Mechanical,4.25,Mechanical Failure,471,14,457,215.36,6.09,8292.48,0.0,57159.7,37145.24,962.5,46400.22,62.65,59.23,97.03,36.01
2025-01-08 23:00:00,M-013,CNC Mill,15,10.08,100.0,100.4,3.562,129.1,1404,0,No Failure,0.32,No Downtime,530,22,508,204.7,0.0,0.0,0.0,93944.34,3075.85,2238.5,5314.35,96.83,101.04,95.85,93.77
2025-01-08 23:00:00,M-008,CNC Mill,10,11.8,80.58,106.33,2.441,109.25,1891,0,No Failure,0.32,No Downtime,568,25,543,245.52,0.0,0.0,0.0,100444.55,3097.11,2543.75,5640.86,97.27,92.52,95.6,86.04
2025-01-08 23:00:00,M-017,CNC Mill,8,12.28,89.3,94.63,2.966,120.54,2063,1,Hydraulic,9.38,Hydraulic Failure,141,8,133,249.81,11.06,14248.99,0.0,24530.72,90236.26,814.0,105299.24,23.59,22.02,94.31,4.9
2025-01-09 00:00:00,M-022,CNC Lathe,13,22.54,96.4,93.7,2.954,102.85,1812,0,No Failure,0.03,No Downtime,1200,34,1166,456.17,0.0,0.0,0.0,215632.18,274.84,3459.5,3734.34,99.87,102.34,97.17,99.32
2025-01-09 00:00:00,M-023,CNC Mill,5,16.82,77.6,97.46,2.81,130.75,2214,0,No Failure,0.04,No Downtime,713,14,699,299.9,0.0,0.0,0.0,129345.5,343.69,1424.5,1768.19,99.79,81.56,98.04,79.79
2025-01-09 01:00:00,M-014,Grinding,3,15.55,84.9,76.3,2.492,106.29,1922,1,Mechanical,2.72,Mechanical Failure,597,22,575,295.28,11.28,12434.72,0.0,120689.68,25749.98,2541.0,40725.71,82.47,85.29,96.31,67.75
2025-01-09 01:00:00,M-027,CNC Mill,11,11.23,77.68,88.0,2.371,129.99,1633,0,No Failure,0.75,No Downtime,517,13,504,201.52,4.29,5298.42,0.0,93173.69,7184.45,1322.75,13805.62,93.35,88.5,97.48,80.53
2025-01-09 02:00:00,M-021,Press,8,16.43,75.27,84.63,3.429,129.15,2199,1,Hydraulic,3.42,Hydraulic Failure,899,34,865,295.93,9.89,14611.69,0.0,108140.3,29966.41,2337.5,46915.6,79.15,78.19,96.22,59.55
2025-01-09 03:00:00,M-030,Grinding,10,10.05,67.74,87.88,2.373,118.24,1965,0,No Failure,1.08,Quality Issue,329,17,312,175.87,0.0,0.0,0.0,65586.94,10208.07,1963.5,12171.57,89.25,72.81,94.84,61.63
2025-01-09 05:00:00,M-021,Press,8,15.52,78.42,90.73,2.417,120.99,1945,0,No Failure,0.07,No Downtime,952,23,929,277.2,0.0,0.0,0.0,116065.54,618.83,1581.25,2200.08,99.54,87.57,97.58,85.07
2025-01-09 06:00:00,M-007,CNC Mill,8,24.0,100.0,96.01,2.829,107.86,2219,0,No Failure,0.15,No Downtime,1302,41,1261,498.0,0.0,0.0,0.0,233357.3,1411.14,4171.75,5582.89,99.39,104.36,96.85,100.0
2025-01-09 09:00:00,M-027,Press,11,19.66,64.87,90.57,2.657,95.29,1688,0,No Failure,0.4,No Downtime,1132,34,1098,341.35,0.0,0.0,0.0,137247.81,3491.07,2337.5,5828.57,97.97,82.27,97.0,78.18
2025-01-09 09:00:00,M-015,CNC Lathe,6,16.16,83.64,91.98,2.097,119.84,1999,0,No Failure,0.3,No Downtime,812,42,770,313.35,0.0,0.0,0.0,142370.99,2865.36,4273.5,7138.86,98.16,96.57,94.82,89.89
2025-01-09 10:00:00,M-016,CNC Lathe,15,19.79,83.99,95.12,3.109,120.2,1652,0,No Failure,0.87,Material Shortage,899,45,854,371.1,0.0,0.0,0.0,157944.04,8335.59,4578.75,12914.34,95.62,87.32,94.99,79.32
2025-01-09 11:00:00,M-019,Injection Molding,8,14.91,96.65,100.4,2.35,114.98,1800,0,No Failure,0.61,No Downtime,871,29,842,311.79,0.0,0.0,0.0,80002.61,3477.89,1515.25,4993.14,95.91,97.35,96.67,90.26
2025-01-09 11:00:00,M-006,Grinding,4,13.8,97.28,79.93,2.725,109.73,1485,1,Hydraulic,1.16,Hydraulic Failure,576,24,552,268.09,7.61,11702.73,0.0,115974.04,10961.47,2772.0,25436.2,91.59,92.81,95.84,81.47
2025-01-09 12:00:00,M-023,Injection Molding,5,23.82,61.56,67.23,2.552,103.88,1884,1,Mechanical,4.45,Mechanical Failure,988,41,947,371.5,7.43,9920.8,0.0,90010.43,25366.32,2142.25,37429.37,81.31,69.17,95.85,53.91
2025-01-09 12:00:00,M-001,CNC Lathe,10,12.43,68.96,92.62,2.347,97.59,2027,0,No Failure,0.4,No Downtime,614,15,599,208.62,0.0,0.0,0.0,110806.21,3895.65,1526.25,5421.9,96.74,94.98,97.56,89.64
2025-01-09 13:00:00,M-012,CNC Mill,12,15.58,70.73,88.17,2.984,127.07,1776,0,No Failure,1.71,Material Shortage,610,16,594,286.73,0.0,0.0,0.0,109902.86,16496.2,1628.0,18124.2,89.0,75.29,97.38,65.24
2025-01-09 14:00:00,M-018,CNC Lathe,15,18.22,72.72,103.3,2.275,107.55,1905,0,No Failure,0.04,No Downtime,968,46,922,334.58,0.0,0.0,1.2,170659.54,398.92,4680.5,5079.42,99.77,102.2,95.25,97.12
2025-01-09 14:00:00,M-016,Press,15,13.26,73.92,99.52,2.663,104.74,1133,0,No Failure,0.46,No Downtime,940,32,908,232.76,0.0,0.0,0.0,113514.25,4063.47,2200.0,6263.47,96.5,101.32,96.6,94.44
2025-01-09 15:00:00,M-012,CNC Lathe,12,19.6,82.86,96.36,2.463,125.0,1935,1,Mechanical,5.59,Mechanical Failure,622,22,600,380.82,6.51,10678.62,0.0,111079.08,53786.89,2238.5,66704.02,71.48,61.06,96.47,42.1
2025-01-09 15:00:00,M-020,Grinding,11,15.77,65.58,85.31,3.198,108.52,1406,1,Mechanical,5.85,Mechanical Failure,436,24,412,265.82,5.48,9462.5,0.0,86583.35,55328.11,2772.0,67562.61,62.88,61.47,94.5,36.53
2025-01-09 15:00:00,M-013,CNC Lathe,15,19.66,69.55,96.36,2.659,108.26,2109,0,No Failure,0.39,No Downtime,906,24,882,350.28,2.33,3210.35,0.0,163148.13,3776.03,2442.0,9428.38,98.0,88.63,97.35,84.56
2025-01-09 17:00:00,M-008,CNC Lathe,10,19.34,65.93,85.13,2.259,128.46,2078,1,Mechanical,9.74,Mechanical Failure,490,7,483,333.95,8.68,12671.52,1.76,89282.26,93736.05,712.25,107119.82,49.63,48.67,98.57,23.81
2025-01-09 17:00:00,M-027,Press,11,16.03,84.4,92.73,2.779,103.84,1533,1,Electrical,5.14,Electrical Failure,695,47,648,299.73,6.73,13158.37,0.0,80958.77,44984.57,3231.25,61374.19,67.92,61.92,93.23,39.21
2025-01-09 19:00:00,M-029,CNC Lathe,8,23.84,75.11,85.97,2.554,103.14,1637,1,Hydraulic,6.76,Hydraulic Failure,869,37,832,421.61,2.39,4260.22,0.0,153945.89,65072.92,3764.75,73097.89,71.63,70.1,95.74,48.08
2025-01-09 20:00:00,M-030,Injection Molding,10,14.34,73.62,90.75,2.495,93.33,2212,1,Overheating,9.06,Overheating Failure,311,16,295,250.5,8.08,14474.26,0.69,27995.19,51627.02,836.0,66937.28,36.83,36.11,94.85,12.62
2025-01-09 21:00:00,M-026,Grinding,12,22.4,66.21,87.66,2.175,114.63,2202,0,No Failure,0.0,No Downtime,1050,31,1019,387.69,0.0,0.0,0.0,213920.07,45.3,3580.5,3625.8,99.98,104.15,97.05,100.0
2025-01-09 23:00:00,M-022,CNC Lathe,13,21.7,56.04,93.73,2.931,106.34,1933,0,No Failure,0.56,No Downtime,1154,29,1125,328.32,0.0,0.0,0.0,208158.26,5395.94,2950.75,8346.69,97.42,102.29,97.49,97.14
2025-01-09 23:00:00,M-001,CNC Mill,10,24.0,99.84,97.68,3.478,142.31,1645,1,Mechanical,4.21,Mechanical Failure,858,32,826,491.51,2.12,6086.52,0.0,152840.91,40535.28,3256.0,49877.8,82.44,68.76,96.27,54.58
2025-01-10 04:00:00,M-026,Grinding,12,17.7,73.96,87.82,2.848,108.99,1251,0,No Failure,1.01,Planned Maintenance,677,20,657,309.59,0.0,0.0,0.0,137894.04,9516.7,2310.0,11826.7,94.31,84.97,97.04,77.77
